Kepler ID,Teff
7532880,5562
7532885,4919
7532887,5799
7532891,7667
7532926,5264
7532939,6022
7532946,5777
7532973,5988
7532977,8728
7532989,6102
7533000,5304
7533002,
7533005,5263
7533026,5477
7533038,6202
7533043,4837
7533044,6178
7533059,3950
7533119,4312
7533158,4875
7533340,6146
7533358,5567
7533360,6010
7533371,6212
7533381,5462
7533407,6229
7533409,5737
7533420,5322
7533425,7772
7533463,4603
7533466,6070
7533496,4974
7533535,5877
7533538,5579
7533630,5395
7533634,
7533643,5547
7533646,5832
7533667,5106
7533694,7860
7533707,5859
7533711,5953
7533756,5718
7533799,5778
7533804,4819
7533807,5571
7533828,5977
7533849,5555
7533870,
7533872,6065
7533874,5473
7533916,5491
7533991,4327
7533995,4642
7534011,5337
7534016,4799
7534037,4765
7534196,6182
7534212,6082
7534236,5960
7534239,4772
7534243,4741
7534253,5549
7534267,5539
7534293,3983
7534400,5423
7534409,6034
7534441,4716
7534444,6093
7534455,3907
7534474,4400
7534481,6248
7534531,5288
7534552,3730
7534565,5139
7534585,5708
7534721,5248
7537395,4746
7537490,5299
7537567,6969
7537577,5463
7537597,4692
7537601,5740
7537631,6088
7537659,5602
7537660,
7537661,5734
7537666,5420
7537668,6126
7537681,4967
7537735,5047
7537777,
7537785,4982
7537808,5227
7537833,5422
7537849,5440
7537850,6005
7537856,5250
7537859,6205
7537917,
7537945,5628
7537953,5021
7537995,5370
7538015,5692
7538021,
7538030,5383
7538038,5066
7538124,5254
7538130,6369
7538145,5548
7538155,5303
7538167,5946
7538173,5942
7538176,5629
7538181,7132
7538292,5719
7538307,4159
7538310,5935
7538341,5347
7538352,5553
7538367,5639
7538390,5554
7538419,5484
7538434,5716
7538450,7424
7538484,6004
7538485,4652
7538506,
7538521,5953
7538543,6667
7538571,5923
7538622,5962
7538638,5119
7538674,5619
7538711,4104
7538728,6130
7538756,6211
7538778,6049
7538796,5426
7538802,5121
7538818,5694
7538839,6488
7538881,4691
7538896,4925
7538897,5818
7538899,4814
7538921,5737
7538946,4617
7538950,8509
7538993,5782
7539013,4031
7539025,6239
7539086,8373
7539108,
7539125,
7539143,6101
7539148,5264
7539156,6033
7539174,4733
7539217,4975
7539230,4337
7539263,5705
7539273,6113
7539277,5489
7539283,4846
7539296,5657
7539298,4886
7539332,5075
7539346,3950
7539374,5129
7539399,4685
7539416,4897
7539427,5053
7539446,6743
7539526,5952
7539538,5811
7539607,6301
7539646,4935
7539669,5586
7539677,5800
7539766,5986
7539898,
7539973,4362
7540107,5919
7540114,4750
7540119,4570
7540130,4363
7540136,5547
7540146,4210
7540174,4701
7540176,4969
7540184,5952
7540235,5484
7540253,4631
7540280,5373
7540285,5892
7540304,5660
7540397,6254
7540456,6001
7540478,5853
7540495,6413
7540552,5933
7540576,6198
7540597,6312
7540673,5708
7540683,6094
7540705,5807
7540713,4464
7540735,5566
7540754,5537
7540755,11406
7540762,6142
7540763,5790
7540799,4570
7540808,5673
7540876,5945
7540877,5446
7540926,
7540927,5533
7540960,5879
7540961,5955
7540965,7283
7541040,6131
7541061,6087
7541099,4300
7541110,5259
7541113,5682
7541118,4480
7541148,4824
7541197,5300
7541236,4757
7541247,5388
7541281,5361
7541349,4480
7541376,5968
7541384,5447
7541441,6553
7541446,4690
7541450,5705
7541458,
7541502,
7541532,5352
7541541,4219
7541650,4092
7541659,6332
7541738,6539
7541746,6589
7541786,5713
7541867,6144
7542039,3821
7542091,5673
7542121,5678
7542192,4977
7542300,5847
7542302,5348
7542304,7113
7542308,4664
7542310,4807
7542311,4116
7542314,3873
7542369,6089
7542418,4865
7542426,5545
7542427,5320
7542462,5664
7542493,
7542496,5207
7542564,4750
7542572,4876
7542585,5423
7542636,5341
7542648,4356
7542652,5379
7542656,4693
7542658,4720
7542726,5563
7542754,
7542758,5943
7542791,5601
7542813,5984
7542858,4897
7542860,4273
7542903,6067
7542911,3251
7542931,5329
7542937,5619
7542946,5149
7543003,4956
7543006,3884
7543102,4767
7543154,6042
7543167,6138
7543205,8290
7543231,
7543239,5650
7543287,5433
7543352,5198
7543398,10632
7543475,5578
7543515,4871
7543649,5847
7543672,4579
7543694,4651
7543721,6355
7543732,5421
7543750,6386
7543759,5327
7543760,5412
7543772,5366
7543788,6034
7543789,4563
7543850,5245
7543864,6038
7543999,
7544117,5727
7544124,3918
7544194,5831
7544196,5311
7544268,6100
7544286,
7544308,6043
7544363,4381
7544381,5641
7544438,5526
7544454,4355
7544521,5244
7544597,8944
7544608,4787
7544611,4967
7544645,5491
7544684,5659
7544725,5315
7544739,4810
7544779,5501
7544795,4265
7544862,5234
7544904,5743
7544913,5121
7545515,4442
7545518,4530
7545538,5116
7545539,5570
7545542,3658
7545548,5362
7545559,6647
7545591,5828
7545609,5657
7545634,4762
7545653,4568
7545679,5357
7545702,6329
7545719,6008
7545727,5686
7545739,4604
7545749,
7545765,5034
7545796,5251
7545856,
7545926,6091
7545937,5022
7546003,5800
7546098,4864
7546105,3719
7546106,4979
7546215,4807
7546285,6227
7546359,5794
7546429,5533
7546495,5138
7546510,4675
7546556,5929
7546597,6004
7546608,5573
7546617,4550
7546639,
7546674,5332
7546726,5752
7546789,5570
7546791,5038
7546932,5336
7546980,5969
7547061,5808
7547064,5308
7547121,5659
7547137,5434
7547168,4358
7547175,5494
7547189,5644
7547272,4573
7547279,4391
7547289,5287
7547304,6506
7547306,7163
7547328,4187
7547359,5636
7547448,5396
7547477,4671
7547508,5705
7547551,6687
7547565,5839
7547573,7501
7547613,4914
7547646,4765
7547667,5302
7547693,5529
7547697,5233
7547739,5515
7547756,5771
7547839,4714
7547915,5646
7547925,5254
7547964,4689
7547969,3723
7547986,4519
7548035,5710
7548040,5854
7548049,5850
7548061,4995
7548115,4666
7548121,5994
7548187,
7548250,4749
7548259,7459
7548294,5275
7548341,5963
7548350,5101
7548363,5802
7548407,5751
7548459,5340
7548479,7339
7548504,9102
7548531,3826
7548575,5753
7548583,
7548634,5138
7548655,5044
7548661,5829
7548674,5670
7548764,
7548790,5073
7548819,5450
7548833,6230
7548838,4021
7548880,5280
7548914,4051
7548978,
7549105,5665
7549171,3967
7549199,5513
7549209,5563
7549265,5810
7549316,4389
7549350,5557
7549383,5528
7549389,5946
7549443,5730
7549460,
7549472,4119
7549487,5099
7549581,4777
7549594,3646
7549596,5957
7549618,4839
7549747,5491
7549771,9282
7549825,4911
7549845,4818
7549852,6732
7549922,5557
7549935,
7549967,5496
7550056,4783
7550094,5300
7550142,5069
7550235,4868
7550245,5390
7550393,5895
7550461,4316
7550524,4625
7550551,4597
7550555,6247
7550563,6830
7550615,5186
7550693,5863
7550697,6005
7550774,5956
7550798,
7550875,5186
7550902,5130
7550904,4346
7550955,4771
7550992,
7551054,4412
7551131,4317
7551202,5122
7551345,4108
7551389,5318
7551514,4917
7551546,4280
7551589,7129
7551610,3921
7551637,7300
7551643,4687
7551695,4048
7551828,5287
7551829,5511
7551915,4642
7551957,4536
7551991,6094
7551993,6693
7552002,4570
7552035,5217
7552119,5883
7552207,5514
7552212,5510
7552265,6458
7552268,6143
7552325,
7552341,
7552344,5274
7552429,6179
7552450,4216
7552453,4985
7552455,4325
7552541,5457
7552577,4749
7552602,7877
7552680,5821
7552701,6146
7552750,5044
7552751,6582
7552765,5650
7552779,4361
7552818,5420
7552838,5203
7552839,5952
7552875,5101
7552884,4322
7552911,5528
7552933,5109
7552950,5395
7553070,6206
7553126,5157
7553128,5081
7553203,6168
7553216,5614
7553235,6336
7553237,6930
7553262,
7553265,3203
7553287,5360
7553334,5905
7553433,5158
7553464,5489
7553473,5098
7553519,5443
7553542,5504
7581037,5802
7581045,4936
7581053,5734
7581063,5521
7581076,4724
7581081,5897
7581087,5113
7581111,6339
7581142,
7581153,4194
7581173,
7581214,4840
7581219,3740
7581239,5520
7581253,
7581273,4903
7581288,6010
7581292,5235
7581305,6079
7581317,5440
7581399,5097
7581425,5176
7581429,4175
7581438,5874
7581448,5511
7581465,5942
7581480,4207
7581487,3816
7581535,5665
7581614,4232
7581620,5441
7581624,5995
7581627,5797
7581651,5298
7581654,5122
7581676,5286
7581686,5907
7581697,6961
7581716,5490
7581753,
7581756,5348
7581770,4789
7581798,4473
7581810,5137
7581822,4800
7581854,
7581869,
7581874,4728
7581895,5425
7581950,4975
7581961,5990
7581966,4204
7581970,6026
7582045,5552
7582086,
7582109,5526
7582122,5178
7582143,6221
7582186,5993
7582218,5162
7582224,4817
7582232,5069
7582262,5852
7582263,5595
7582271,4109
7582302,5868
7582324,5333
7582326,5606
7582374,5664
7582415,
7582454,
7582472,5061
7582473,5708
7582494,5092
7582511,3898
7582520,5657
7582545,
7582572,5464
7582585,
7582602,5342
7582608,8149
7582625,5070
7582687,5470
7582689,6022
7582691,3977
7582708,
7582712,5062
7582771,5830
7582793,
7582831,5429
7582867,4798
7582871,4622
7582881,5966
7582882,5029
7582910,6253
7582957,5665
7582962,5846
7582980,5334
7582981,4765
7582993,5861
7583003,5327
7583014,4295
7583036,5739
7583051,5222
7583068,5620
7583093,5101
7583116,3839
7583134,5283
7583138,
7583141,6310
7583148,5291
7583204,
7583208,7120
7583282,6139
7583299,
7583437,6746
7583493,6571
7583554,5194
7583577,3978
7583598,5428
7583610,4356
7583650,6265
7583651,4725
7583660,6099
7583663,7149
7583676,6406
7583681,4993
7583712,5948
7583768,5233
7583780,4987
7583798,3656
7583810,5615
7583897,5421
7583907,5711
7583939,8309
7583949,6014
7583971,5083
7583973,
7584007,4946
7584020,5186
7584022,
7584023,5677
7584030,6078
7584031,5683
7584073,5093
7584122,5028
7584126,4809
7584140,5609
7584210,5794
7584230,5711
7584238,5367
7584285,3172
7584294,
7584332,3891
7584336,5807
7584650,5864
7584702,4840
7584709,
7584739,6772
7584747,3893
7584755,5808
7584767,5886
7584778,5472
7584789,4796
7584798,5531
7584817,3748
7584826,5599
7584829,5564
7584900,4801
7584931,4792
7584986,5343
7585004,5328
7585054,5622
7585055,5373
7585066,5548
7585107,4750
7585122,4720
7585127,6229
7585130,5933
7585162,5667
7585206,5327
7585207,5087
7585224,
7585229,5662
7585240,5597
7585345,5497
7585377,5125
7585409,4205
7585442,4001
7585445,7499
7585451,5891
7585461,5530
7585479,6008
7585481,5976
7585492,5738
7585506,4824
7585517,
7585523,4918
7585569,4565
7585589,5457
7585604,5185
7585628,5786
7585640,4753
7585660,5089
7585696,4827
7585737,5761
7585743,5672
7585748,5752
7585798,5266
7585811,5736
7585858,
7585860,4754
7585921,5724
7585928,5146
7586015,5201
7586032,5055
7586057,6047
7586129,4090
7586239,5072
7586247,5308
7586250,5536
7586270,6054
7586384,5076
7586422,3199
7586448,5317
7586470,
7586473,5060
7586536,5674
7586541,4308
7586546,5065
7586560,5036
7586580,5088
7586627,5107
7586653,5055
7586720,5492
7586733,5745
7586749,5564
7586786,5194
7586802,5076
7586859,
7586869,5422
7587037,4940
7587057,5652
7587058,6134
7587060,
7587085,5634
7587086,6591
7587099,4879
7587122,5559
7587142,5608
7587147,
7587193,6157
7587203,6612
7587220,5292
7587225,5311
7587315,5527
7587323,4798
7587335,5075
7587341,5360
7587353,4644
7587374,
7587436,
7587478,5206
7587506,4109
7587603,5652
7587624,4940
7587632,
7587637,5070
7587689,
7587694,6157
7587703,4373
7587725,3881
7587750,4962
7587763,4786
7587773,4700
7587774,
7587802,4908
7587880,5792
7587899,6036
7587979,5404
7587982,5725
7588003,5431
7588016,5299
7588024,4024
7588053,5803
7588068,5672
7588075,5680
7588106,
7588122,5250
7588124,5555
7588137,5737
7588145,5913
7588155,4587
7588166,6265
7588171,5751
7588176,5895
7588199,5873
7588203,5698
7588209,4872
7588228,5382
7588236,5700
7588272,6023
7588273,5914
7588292,4825
7588313,
7588334,5778
7588357,5881
7588436,5970
7588478,5861
7590575,4866
7590662,4823
7590675,5202
7590688,5438
7590723,5368
7590728,6931
7590782,5575
7590792,5411
7590793,5305
7590839,5673
7590842,4821
7590863,5714
7590883,5320
7590896,5871
7590903,5609
7590917,5618
7590922,4758
7590933,3902
7590960,6181
7590964,
7591015,5395
7591048,5522
7591062,5896
7591099,6296
7591110,5398
7591118,
7591127,5810
7591143,5353
7591149,5383
7591157,5853
7591162,4222
7591176,6468
7591208,4943
7591311,4608
7591313,4517
7591331,5876
7591359,4746
7591368,5549
7591386,5348
7591430,4725
7591432,5140
7591451,4809
7591456,
7591481,4733
7591584,5698
7591604,6400
7591637,5075
7591642,4780
7591715,5669
7591741,4221
7591757,5557
7591772,6064
7591776,5414
7591872,5840
7591886,5887
7591919,5037
7591951,5781
7591963,5702
7592000,6792
7592010,5187
7592031,5237
7592038,6815
7592056,5961
7592059,6206
7592061,5437
7592065,5582
7592079,4744
7592106,5948
7592133,3654
7592157,5318
7592165,5139
7592176,5273
7592193,5817
7592205,5558
7592231,6802
7592262,4985
7592271,
7592283,4334
7592285,6121
7592311,4910
7592314,5573
7592339,5983
7592352,5642
7592356,4878
7592369,6124
7592414,
7592529,5872
7592574,6042
7592593,5551
7592643,6443
7592648,5087
7592652,5920
7592696,4986
7592707,6201
7592730,5033
7592733,4736
7592741,
7592755,5866
7592757,4440
7592788,5657
7592823,5855
7592826,5723
7592837,
7592845,5687
7592856,6243
7592902,4215
7592922,5101
7592969,5803
7592977,6011
7592986,5488
7592990,4004
7592999,5894
7593010,6361
7593011,5964
7593014,4917
7593033,6016
7593043,5601
7593053,5623
7593064,4899
7593075,5120
7593088,
7593093,5660
7593110,5524
7593136,5288
7593137,5992
7593173,5911
7593204,4968
7593207,4188
7593209,
7593216,4224
7593224,5095
7593256,4759
7593258,5560
7593298,5271
7593327,5631
7593335,6351
7593346,5556
7593360,5017
7593434,5335
7593521,6012
7593564,4612
7593595,4975
7593600,5049
7593606,5248
7593612,4917
7593620,6291
7593729,5685
7593749,3933
7593763,5182
7593767,5516
7593769,4349
7593789,6170
7593795,5369
7593805,5982
7593843,4823
7593861,4849
7593903,4867
7593905,4921
7593920,5734
7593941,4879
7593951,6378
7593991,5127
7594020,4916
7594022,5337
7594024,5357
7594032,5791
7594065,4719
7594091,5145
7594095,6068
7594098,5632
7594099,5759
7594107,5480
7594113,5878
7594118,5868
7594126,6127
7594130,5997
7594141,5724
7594180,3197
7594197,
7594259,5507
7594278,4892
7594294,5117
7594308,5017
7594324,6721
7594336,5869
7594337,4914
7594350,5104
7594382,5877
7594395,5644
7594431,7147
7594622,5699
7594684,5416
7594770,5636
7594781,
7594782,5237
7594800,4186
7594840,6021
7594841,5318
7594845,6121
7594855,5378
7594865,4902
7594878,6358
7594887,5787
7594904,4534
7594915,6257
7594917,6092
7594965,4934
7594976,5851
7595000,5988
7595009,5613
7595037,
7595041,5084
7595050,4857
7595057,5722
7595083,4717
7595105,5197
7595106,6120
7595124,5307
7595133,6115
7595151,4419
7595155,4579
7595157,5265
7595177,5530
7595178,5103
7595191,6011
7595209,5565
7595211,5444
7595220,5305
7595223,7402
7595226,
7595232,5994
7595243,5536
7595254,3355
7595272,6003
7595279,6002
7595285,4856
7595355,5326
7595365,5025
7595387,6504
7595393,5386
7595412,5262
7595450,5802
7595517,5058
7595572,4890
7595578,6023
7595579,
7595595,
7595620,4978
7595638,5224
7595642,5893
7595643,5941
7595668,
7595722,4942
7595735,6034
7595777,5620
7595801,5743
7595809,5337
7595834,6220
7595848,5787
7595856,5673
7595862,5878
7595891,6398
7595897,
7595906,5205
7595924,
7595928,4904
7595932,4995
7595955,5938
7595971,6193
7595992,5024
7596009,6112
7596034,4792
7596075,5831
7596122,5352
7596125,6076
7596137,5704
7596146,6280
7596147,5019
7596177,
7596186,4849
7596196,5547
7596219,4719
7596224,5886
7596233,6211
7596236,6216
7596238,5047
7596240,6214
7596250,6872
7596260,5318
7596265,4946
7596267,5153
7596343,5956
7596346,4104
7596350,5090
7596357,5764
7596442,5966
7596443,4901
7596464,5474
7596472,5677
7596505,5826
7596537,4622
7596621,5055
7596634,5544
7596639,6209
7596653,5562
7596692,5591
7596701,4829
7596706,3899
7596724,5396
7596734,5801
7596741,7099
7596847,6133
7596850,5995
7596870,6613
7596873,5551
7596878,5839
7596885,5793
7596910,
7596920,5647
7596922,4871
7596937,5644
7596944,5868
7597005,5776
7597041,5344
7597042,4954
7597051,5701
7597056,4699
7597068,5620
7597095,4915
7597096,5867
7597098,4222
7597104,5937
7597124,6050
7597128,5458
7597131,5808
7597150,7055
7597152,6003
7597185,5997
7597186,5962
7597196,6037
7597197,4892
7597226,5483
7597230,4801
7597241,5963
7597256,5840
7597268,4839
7597269,7318
7597272,4830
7597274,5931
7597289,5044
7597312,6589
7597390,4829
7597394,6261
7597395,5460
7597414,6133
7597422,
7597446,5716
7597522,5674
7597558,5847
7597569,6113
7597607,5342
7597640,5024
7597641,4729
7597685,5834
7597693,5890
7597703,5713
7597723,6389
7597743,4323
7597744,5210
7597771,4813
7597789,
7597792,6078
7597815,5431
7597855,6357
7597866,5027
7597872,6058
7597948,4590
7597952,5627
7597999,6307
7598007,5815
7598025,5802
7598036,5728
7598049,5045
7598066,5021
7598106,4537
7598111,
7598128,6312
7598152,5328
7598166,6415
7598209,5495
7598222,5103
7598262,5947
7598267,5302
7598275,5654
7598282,5952
7598293,5052
7598301,5068
7598321,5574
7598326,5822
7598333,6039
7598381,5013
7598404,5341
7598419,6098
7598436,6663
7598454,4304
7598491,6279
7598492,7303
7598512,6132
7598549,5541
7598552,5036
7598576,4223
7598601,3556
7598659,5948
7598681,4899
7598692,6421
7598693,6187
7598708,5134
7598721,5481
7598730,
7598740,6060
7598745,4326
7598783,4866
7598786,5966
7598831,5944
7598836,5991
7598839,6150
7598872,5744
7598875,5819
7598882,5507
7598886,5555
7598964,5775
7598966,5843
7599004,6118
7599012,5271
7599052,4913
7599118,6028
7599122,4898
7599124,5840
7599132,10251
7599144,6216
7599158,4819
7599159,5547
7599171,5633
7599266,6129
7599304,5127
7599327,
7601437,5672
7601502,4547
7601519,5113
7601533,4991
7601537,4633
7601573,3588
7601577,5540
7601602,5368
7601617,4877
7601618,4609
7601622,5690
7601633,5982
7601634,5771
7601651,6017
7601665,6210
7601669,6428
7601698,5788
7601720,4688
7601721,5958
7601729,5832
7601736,
7601738,4614
7601742,6218
7601767,6567
7601803,6066
7601857,6351
7601891,4930
7601911,5573
7601913,5720
7601914,5708
7601917,6575
7601918,6014
7601927,4677
7601952,5178
7601955,5799
7601970,4114
7602006,5776
7602036,5831
7602070,5446
7602086,5354
7602133,4213
7602171,5580
7602179,6175
7602231,4971
7602242,6061
7602277,5065
7602282,4715
7602284,5955
7602309,5819
7602310,5956
7602321,6126
7602351,5933
7602359,4799
7602453,6961
7602456,5550
7602461,5737
7602468,8772
7602481,5816
7602502,5721
7602508,4050
7602556,6104
7602557,5835
7602571,5994
7602605,6039
7602625,
7602652,5058
7602653,5194
7602673,6079
7602722,5275
7602729,5843
7602732,4782
7602735,4039
7602793,
7602803,6078
7602830,6308
7602833,5493
7602845,5002
7602963,
7602986,5066
7602995,5852
7603004,5517
7603019,5616
7603048,5822
7603071,6051
7603075,5795
7603123,6235
7603148,5539
7603156,
7603200,
7603230,
7603235,
7603252,
7603259,5521
7603288,5411
7603295,3181
7603344,6346
7603414,5413
7603485,4940
7603522,5363
7603558,5135
7603568,5708
7603569,4024
7603596,5986
7603597,5595
7603603,4911
7603635,5346
7603668,5328
7603687,5614
7603695,4711
7603703,6073
7603923,5842
7603951,5500
7603953,5830
7603979,5066
7604012,5644
7604022,5029
7604027,6000
7604045,5449
7604050,5589
7604092,6065
7604094,6016
7604098,5845
7604146,5613
7604170,4973
7604179,4220
7604191,5675
7604199,5589
7604204,5616
7604209,6352
7604226,5745
7604228,5567
7604256,6588
7604266,7281
7604328,5247
7604329,5379
7604425,
7604446,5903
7604522,5426
7604539,5552
7604546,5409
7604627,5845
7604631,5050
7604652,5225
7604692,5568
7604814,4880
7604829,5789
7604846,
7604871,5832
7604878,5199
7604879,5166
7604883,5082
7604896,4851
7604903,6906
7604914,5968
7604929,5367
7604931,5774
7604934,5559
7604936,4764
7604944,
7604971,4103
7605013,6811
7605029,5906
7605065,4801
7605084,5066
7605093,5034
7605103,5716
7605117,5100
7605152,7623
7605187,6086
7605208,4107
7605242,
7605243,5638
7605253,
7605258,4598
7605295,5903
7605331,4837
7605358,5551
7605388,4622
7605390,4956
7605425,
7605527,7817
7605600,3671
7608882,4417
7608938,4762
7608991,6043
7609030,4514
7609136,5098
7609157,5864
